dataset,fold_id,method,classifier_accuracy,autoencoder_loss,best_lr,proximity,validity,lof_score,relative_proximity,compactness,pred_margin_weight,step_weight_type,threshold_tau
ToeSegmentation2,4,1dCNN autoencoder,0.6475,0.0002845656418,0.0001,0.5041232483,0.7272727273,0.3636363636,0.2526039184,0.6321229791,0.5,local,0.5
ToeSegmentation2,4,LSTM autoencoder,0.6475,0.01257435512,0.0001,2.107409928,0.1515151515,0.8484848485,1.055971942,0.08684512766,0.5,local,0.5
ToeSegmentation2,4,No autoencoder,0.6475,0,0.001,0.2500218135,1,0.3333333333,0.1252798596,0.7675589716,0.5,local,0.5
ToeSegmentation2,5,1dCNN autoencoder,0.6111111111,0.0003601541684,0.0001,0.5703034841,0.4545454545,0.2121212121,0.2949343157,0.5596784168,0.5,local,0.5
ToeSegmentation2,5,LSTM autoencoder,0.6111111111,0.01264917012,0.0001,2.086236401,0.06060606061,0,1.078903992,0.06590688223,0.5,local,0.5
ToeSegmentation2,5,No autoencoder,0.6111111111,0,0.001,0.3644598437,0.8181818182,0.2121212121,0.1884816025,0.6456400742,0.5,local,0.5
ToeSegmentation2,1,1dCNN autoencoder,0.5355555556,0.0002223413612,0.0001,0.7975550177,0.5588235294,0.5588235294,0.3673566852,0.6737266335,0.5,global,0.5
ToeSegmentation2,1,LSTM autoencoder,0.5355555556,0.0155422017,0.0001,2.336370668,0.05882352941,0.9411764706,1.076140661,0.075030012,0.5,global,0.5
ToeSegmentation2,1,No autoencoder,0.5355555556,0,0.001,0.5360885508,0.9705882353,0.5,0.2469242982,0.7333219002,0.5,global,0.5
ToeSegmentation2,2,1dCNN autoencoder,0.5425,0.0002094490919,0.0001,0.7490518741,0.6666666667,0.1818181818,0.3399744439,0.6684336072,0.5,global,0.5
ToeSegmentation2,2,LSTM autoencoder,0.5425,0.01545260847,0.0001,2.306956234,0.06060606061,0,1.047065216,0.07774538387,0.5,global,0.5
ToeSegmentation2,2,No autoencoder,0.5425,0,0.001,0.4410288568,1,0.09090909091,0.2001711037,0.7430868451,0.5,global,0.5
ToeSegmentation2,3,1dCNN autoencoder,0.71,0.0002403923863,0.0001,0.5673704501,0.8181818182,0.2424242424,0.2650853187,0.6885767294,0.5,global,0.5
ToeSegmentation2,3,LSTM autoencoder,0.71,0.01624739543,0.0001,2.345686767,0.1818181818,0,1.095945557,0.0720028271,0.5,global,0.5
ToeSegmentation2,3,No autoencoder,0.71,0,0.001,0.3128279807,1,0.2121212121,0.1461586604,0.7528050181,0.5,global,0.5
ToeSegmentation2,4,1dCNN autoencoder,0.6475,0.0002845656418,0.0001,0.5057383026,0.7878787879,0.4242424242,0.2534131828,0.7049209294,0.5,global,0.5
ToeSegmentation2,4,LSTM autoencoder,0.6475,0.01257435512,0.0001,2.105109759,0.1515151515,0.8484848485,1.054819383,0.1096386607,0.5,global,0.5
ToeSegmentation2,4,No autoencoder,0.6475,0,0.001,0.2389818936,1,0.3636363636,0.1197480238,0.7933563036,0.5,global,0.5
ToeSegmentation2,5,1dCNN autoencoder,0.6111111111,0.0003601541684,0.0001,0.550833935,0.6363636364,0.1818181818,0.2848655746,0.5307005919,0.5,global,0.5
ToeSegmentation2,5,LSTM autoencoder,0.6111111111,0.01264917012,0.0001,2.094495319,0.06060606061,0,1.083175118,0.0706776217,0.5,global,0.5
ToeSegmentation2,5,No autoencoder,0.6111111111,0,0.001,0.3278514385,0.8787878788,0.2424242424,0.1695494458,0.6241717466,0.5,global,0.5
ToeSegmentation2,1,1dCNN autoencoder,0.5355555556,0.0002223413612,0.0001,0.1564143031,0,0.5,0.0720449858,0.9115932087,0.5,uniform,0.5
ToeSegmentation2,1,LSTM autoencoder,0.5355555556,0.0155422017,0.0001,2.316018352,0.05882352941,0.9411764706,1.066766312,0.07425827474,0.5,uniform,0.5
ToeSegmentation2,1,No autoencoder,0.5355555556,0,0.001,0.009160779515,0.02941176471,0.5,0.004219487712,1,0.5,uniform,0.5
ToeSegmentation2,2,1dCNN autoencoder,0.5425,0.0002094490919,0.0001,0.1428151376,0,0.09090909091,0.06481993927,0.9012280237,0.5,uniform,0.5
ToeSegmentation2,2,LSTM autoencoder,0.5425,0.01545260847,0.0001,2.308995271,0.06060606061,0,1.047990681,0.07730364873,0.5,uniform,0.5
ToeSegmentation2,2,No autoencoder,0.5425,0,0.001,0.009699626352,0.06060606061,0.09090909091,0.004402398805,1,0.5,uniform,0.5
ToeSegmentation2,3,1dCNN autoencoder,0.71,0.0002403923863,0.0001,0.1775576381,0.0303030303,0.1818181818,0.08295800931,0.9049385988,0.5,uniform,0.5
ToeSegmentation2,3,LSTM autoencoder,0.71,0.01624739543,0.0001,2.344140253,0.1818181818,0,1.095222999,0.07447654386,0.5,uniform,0.5
ToeSegmentation2,3,No autoencoder,0.71,0,0.001,0.008405521882,0.0303030303,0.2121212121,0.003927205666,1,0.5,uniform,0.5
ToeSegmentation2,4,1dCNN autoencoder,0.6475,0.0002845656418,0.0001,0.1533466612,0,0.3333333333,0.07683828827,0.9159819772,0.5,uniform,0.5
ToeSegmentation2,4,LSTM autoencoder,0.6475,0.01257435512,0.0001,2.108812209,0.1515151515,0.8484848485,1.05667459,0.1079600671,0.5,uniform,0.5
ToeSegmentation2,4,No autoencoder,0.6475,0,0.001,0.01013477805,0.1515151515,0.3333333333,0.005078291181,1,0.5,uniform,0.5
ToeSegmentation2,5,1dCNN autoencoder,0.6111111111,0.0003601541684,0.0001,0.3699585448,0.3333333333,0.2121212121,0.1913252739,0.6217863769,0.5,uniform,0.5
ToeSegmentation2,5,LSTM autoencoder,0.6111111111,0.01264917012,0.0001,2.087559719,0.06060606061,0,1.07958835,0.06811555791,0.5,uniform,0.5
ToeSegmentation2,5,No autoencoder,0.6111111111,0,0.001,0.2195243381,0.3939393939,0.2121212121,0.1135277309,0.788232176,0.5,uniform,0.5
HouseTwenty,1,1dCNN autoencoder,0.7063492063,0.0001373627601,0.0001,0.6140479995,1,0,0.4019612386,0.79346875,1,unconstrained,0.5
HouseTwenty,1,LSTM autoencoder,0.7063492063,0.00164844573,0.0001,1.8211624,0.375,0,1.192148976,0.1428125,1,unconstrained,0.5
HouseTwenty,1,No autoencoder,0.7063492063,0,0.0001,0.05363867549,1,0,0.03511235027,1,1,unconstrained,0.5
HouseTwenty,2,1dCNN autoencoder,0.7658730159,0.0001233037474,0.0001,0.6285467482,1,0,0.4195777806,0.749484375,1,unconstrained,0.5
HouseTwenty,2,LSTM autoencoder,0.7658730159,0.00155187794,0.0001,1.7615139,0.65625,0,1.175874499,0.316125,1,unconstrained,0.5
HouseTwenty,2,No autoencoder,0.7658730159,0,0.0001,0.05255246907,1,0.03125,0.03508068159,1,1,unconstrained,0.5
HouseTwenty,3,1dCNN autoencoder,0.6666666667,0.0008084845031,0.0001,1.244379237,1,0,0.2435782263,0.75934375,1,unconstrained,0.5
HouseTwenty,3,LSTM autoencoder,0.6666666667,0.01315089408,0.0001,5.04633089,0.1875,0,0.9877827361,0.1171875,1,unconstrained,0.5
HouseTwenty,3,No autoencoder,0.6666666667,0,0.0001,0.09504886712,1,0,0.01860512758,0.998703125,1,unconstrained,0.5
HouseTwenty,4,1dCNN autoencoder,0.6904761905,0.000163167002,0.0001,0.5986531871,1,0,0.3760485927,0.750765625,1,unconstrained,0.5
HouseTwenty,4,LSTM autoencoder,0.6904761905,0.001674064668,0.0001,1.839655514,0.5,0,1.155593726,0.121515625,1,unconstrained,0.5
HouseTwenty,4,No autoencoder,0.6904761905,0,0.0001,0.08010113008,1,0.09375,0.05031613944,1,1,unconstrained,0.5
HouseTwenty,5,1dCNN autoencoder,0.6701680672,0.0009799835971,0.0001,1.408924396,1,0.03225806452,0.2598367788,0.5779516129,1,unconstrained,0.5
HouseTwenty,5,LSTM autoencoder,0.6701680672,0.01465553138,0.0001,5.302433874,0.2580645161,0,0.9778859261,0.1071774194,1,unconstrained,0.5
HouseTwenty,5,No autoencoder,0.6701680672,0,0.0001,0.2402562428,0.8709677419,0.06451612903,0.04430855793,0.8640322581,1,unconstrained,0.5
HouseTwenty,1,1dCNN autoencoder,0.7063492063,0.0001373627601,0.0001,0.6002948857,0.875,0,0.392958329,0.843453125,0.5,local,0.5
HouseTwenty,1,LSTM autoencoder,0.7063492063,0.00164844573,0.0001,1.813594835,0.375,0,1.187195182,0.154578125,0.5,local,0.5
HouseTwenty,1,No autoencoder,0.7063492063,0,0.0001,0.1008157876,0.78125,0,0.06599490415,0.97565625,0.5,local,0.5
HouseTwenty,2,1dCNN autoencoder,0.7658730159,0.0001233037474,0.0001,0.5882557325,0.75,0,0.3926820644,0.840609375,0.5,local,0.5
HouseTwenty,2,LSTM autoencoder,0.7658730159,0.00155187794,0.0001,1.758408036,0.65625,0,1.173801222,0.3363125,0.5,local,0.5
HouseTwenty,2,No autoencoder,0.7658730159,0,0.0001,0.1079327608,0.78125,0.03125,0.07204903752,0.980140625,0.5,local,0.5
HouseTwenty,3,1dCNN autoencoder,0.6666666667,0.0008084845031,0.0001,1.335575208,0.65625,0,0.2614291774,0.82,0.5,local,0.5
HouseTwenty,3,LSTM autoencoder,0.6666666667,0.01315089408,0.0001,4.997982253,0.1875,0,0.9783188405,0.129765625,0.5,local,0.5
HouseTwenty,3,No autoencoder,0.6666666667,0,0.0001,0.1710437649,0.46875,0,0.03348057861,0.9463125,0.5,local,0.5
HouseTwenty,4,1dCNN autoencoder,0.6904761905,0.000163167002,0.0001,0.5893001145,0.78125,0,0.3701733883,0.81746875,0.5,local,0.5
HouseTwenty,4,LSTM autoencoder,0.6904761905,0.001674064668,0.0001,1.836705368,0.5,0,1.153740569,0.13146875,0.5,local,0.5
HouseTwenty,4,No autoencoder,0.6904761905,0,0.0001,0.1409944978,0.71875,0.09375,0.08856677561,0.9723125,0.5,local,0.5
HouseTwenty,5,1dCNN autoencoder,0.6701680672,0.0009799835971,0.0001,1.710017387,0.4838709677,0.03225806452,0.3153649768,0.8035,0.5,local,0.5
HouseTwenty,5,LSTM autoencoder,0.6701680672,0.01465553138,0.0001,5.293791587,0.2580645161,0,0.9762920975,0.1213225806,0.5,local,0.5
HouseTwenty,5,No autoencoder,0.6701680672,0,0.0001,0.3133452322,0.2903225806,0.06451612903,0.05778778196,0.9006451613,0.5,local,0.5
HouseTwenty,1,1dCNN autoencoder,0.7063492063,0.0001373627601,0.0001,0.5755441676,1,0,0.3767562905,0.82490625,0.5,global,0.5
HouseTwenty,1,LSTM autoencoder,0.7063492063,0.00164844573,0.0001,1.812592478,0.375,0,1.18653903,0.167203125,0.5,global,0.5
HouseTwenty,1,No autoencoder,0.7063492063,0,0.0001,0.09058279503,0.9375,0,0.0592962969,0.986078125,0.5,global,0.5
HouseTwenty,2,1dCNN autoencoder,0.7658730159,0.0001233037474,0.0001,0.5299183544,1,0,0.3537397459,0.830359375,0.5,global,0.5
HouseTwenty,2,LSTM autoencoder,0.7658730159,0.00155187794,0.0001,1.758782355,0.65625,0,1.174051094,0.335953125,0.5,global,0.5
HouseTwenty,2,No autoencoder,0.7658730159,0,0.0001,0.09102161544,0.9375,0.03125,0.06076023382,0.993125,0.5,global,0.5
HouseTwenty,3,1dCNN autoencoder,0.6666666667,0.0008084845031,0.0001,1.266124062,1,0,0.2478346184,0.778203125,0.5,global,0.5
HouseTwenty,3,LSTM autoencoder,0.6666666667,0.01315089408,0.0001,5.016786298,0.1875,0,0.9819995961,0.13246875,0.5,global,0.5
HouseTwenty,3,No autoencoder,0.6666666667,0,0.0001,0.1549965719,0.8125,0,0.03033945677,0.95353125,0.5,global,0.5
HouseTwenty,4,1dCNN autoencoder,0.6904761905,0.000163167002,0.0001,0.5512879547,1,0,0.3462957585,0.819,0.5,global,0.5
HouseTwenty,4,LSTM autoencoder,0.6904761905,0.001674064668,0.0001,1.836836774,0.5,0,1.153823113,0.126140625,0.5,global,0.5
HouseTwenty,4,No autoencoder,0.6904761905,0,0.0001,0.1375724956,0.9375,0.09375,0.08641721862,0.969421875,0.5,global,0.5
HouseTwenty,5,1dCNN autoencoder,0.6701680672,0.0009799835971,0.0001,1.57042186,0.8064516129,0.03225806452,0.2896204783,0.7225,0.5,global,0.5
HouseTwenty,5,LSTM autoencoder,0.6701680672,0.01465553138,0.0001,5.293411385,0.2580645161,0,0.9762219797,0.1217258065,0.5,global,0.5
HouseTwenty,5,No autoencoder,0.6701680672,0,0.0001,0.3336980997,0.4516129032,0.06451612903,0.06154130028,0.8255322581,0.5,global,0.5
HouseTwenty,1,1dCNN autoencoder,0.7063492063,0.0001373627601,0.0001,0.3659206863,0,0,0.23953491,0.952296875,0.5,uniform,0.5
HouseTwenty,1,LSTM autoencoder,0.7063492063,0.00164844573,0.0001,1.811346571,0.375,0,1.185723448,0.169703125,0.5,uniform,0.5
HouseTwenty,1,No autoencoder,0.7063492063,0,0.0001,0.002190336854,0.03125,0,0.001433813832,1,0.5,uniform,0.5
HouseTwenty,2,1dCNN autoencoder,0.7658730159,0.0001233037474,0.0001,0.3578413043,0.09375,0,0.2388720659,0.935625,0.5,uniform,0.5
HouseTwenty,2,LSTM autoencoder,0.7658730159,0.00155187794,0.0001,1.758316213,0.65625,0,1.173739927,0.336390625,0.5,uniform,0.5
HouseTwenty,2,No autoencoder,0.7658730159,0,0.0001,0.00256347547,0.0625,0.03125,0.001711212971,1,0.5,uniform,0.5
HouseTwenty,3,1dCNN autoencoder,0.6666666667,0.0008084845031,0.0001,1.093285747,0.03125,0,0.2140027695,0.919765625,0.5,uniform,0.5
HouseTwenty,3,LSTM autoencoder,0.6666666667,0.01315089408,0.0001,5.010880117,0.1875,0,0.980843504,0.134578125,0.5,uniform,0.5
HouseTwenty,3,No autoencoder,0.6666666667,0,0.0001,0.002643116541,0.09375,0,0.0005173709267,1,0.5,uniform,0.5
HouseTwenty,4,1dCNN autoencoder,0.6904761905,0.000163167002,0.0001,0.288563534,0.03125,0.03125,0.1812633979,0.96109375,0.5,uniform,0.5
HouseTwenty,4,LSTM autoencoder,0.6904761905,0.001674064668,0.0001,1.836576186,0.5,0,1.153659422,0.13153125,0.5,uniform,0.5
HouseTwenty,4,No autoencoder,0.6904761905,0,0.0001,0.002458092313,0.0625,0.09375,0.001544069546,1,0.5,uniform,0.5
HouseTwenty,5,1dCNN autoencoder,0.6701680672,0.0009799835971,0.0001,1.135383074,0,0.06451612903,0.2093897171,0.9163387097,0.5,uniform,0.5
HouseTwenty,5,LSTM autoencoder,0.6701680672,0.01465553138,0.0001,5.289071392,0.2580645161,0,0.9754215892,0.1206451613,0.5,uniform,0.5
HouseTwenty,5,No autoencoder,0.6701680672,0,0.0001,0.002269448232,0.03225806452,0.06451612903,0.0004185363814,1,0.5,uniform,0.5
Lightning2,1,1dCNN autoencoder,0.5,0.0002809189609,0.0001,0.4521855324,1,0.08,0.5472596965,0.7293563579,1,unconstrained,0.5
Lightning2,1,LSTM autoencoder,0.5,0.003797902726,0.0001,1.549223967,0,1,1.874955692,0.3680376766,1,unconstrained,0.5
Lightning2,1,No autoencoder,0.5,0,0.0001,0.08247686946,0.96,0.2,0.09981802448,0.999811617,1,unconstrained,0.5
Lightning2,2,1dCNN autoencoder,0.6666666667,0.0002591898374,0.0001,0.4232403994,1,0.2916666667,0.5284752517,0.632129775,1,unconstrained,0.5
Lightning2,2,LSTM autoencoder,0.6666666667,0.003904900281,0.0001,1.553637069,0.125,1,1.939934708,0.4452511774,1,unconstrained,0.5
Lightning2,2,No autoencoder,0.6666666667,0,0.0001,0.1055915778,0.9166666667,0.3333333333,0.1318459573,0.9631083203,1,unconstrained,0.5
Lightning2,3,1dCNN autoencoder,0.5,0.0002870762546,0.0001,0.4003832989,1,0.08333333333,0.4956503065,0.8155416013,1,unconstrained,0.5
Lightning2,3,LSTM autoencoder,0.5,0.003862061305,0.0001,1.565687559,0,1,1.938226497,0.4378597593,1,unconstrained,0.5
Lightning2,3,No autoencoder,0.5,0,0.0001,0.05818894498,1,0.2083333333,0.07203439428,1,1,unconstrained,0.5
Lightning2,4,1dCNN autoencoder,0.5142857143,0.0003543022613,0.0001,0.4796126494,1,0.1666666667,0.5274637024,0.6675824176,1,unconstrained,0.5
Lightning2,4,LSTM autoencoder,0.5142857143,0.00383760524,0.0001,1.543725215,0.08333333333,1,1.697742998,0.5027472527,1,unconstrained,0.5
Lightning2,4,No autoencoder,0.5142857143,0,0.0001,0.09361125426,1,0.3333333333,0.1029508684,0.9814887493,1,unconstrained,0.5
Lightning2,5,1dCNN autoencoder,0.5,0.0002396138734,0.0001,0.3370680258,1,0.04166666667,0.4386505071,0.7806776557,1,unconstrained,0.5
Lightning2,5,LSTM autoencoder,0.5,0.003876619972,0.0001,1.562756787,0,1,2.033726146,0.3954081633,1,unconstrained,0.5
Lightning2,5,No autoencoder,0.5,0,0.0001,0.07456738218,1,0.1666666667,0.09703981839,1,1,unconstrained,0.5
Lightning2,1,1dCNN autoencoder,0.5,0.0002809189609,0.0001,0.4794874746,0.6,0.12,0.5803020022,0.8184615385,0.5,local,0.5
Lightning2,1,LSTM autoencoder,0.5,0.003797902726,0.0001,1.55266517,0,1,1.879120424,0.5495133438,0.5,local,0.5
Lightning2,1,No autoencoder,0.5,0,0.0001,0.1322624295,0.44,0.2,0.1600712359,0.9167974882,0.5,local,0.5
Lightning2,2,1dCNN autoencoder,0.6666666667,0.0002591898374,0.0001,0.4577258647,0.7916666667,0.375,0.5715352123,0.7150052329,0.5,local,0.5
Lightning2,2,LSTM autoencoder,0.6666666667,0.003904900281,0.0001,1.555918344,0.125,1,1.942783202,0.4919544741,0.5,local,0.5
Lightning2,2,No autoencoder,0.6666666667,0,0.0001,0.1439844651,0.6666666667,0.375,0.1797848848,0.8393511251,0.5,local,0.5
Lightning2,3,1dCNN autoencoder,0.5,0.0002870762546,0.0001,0.4053847449,0.5416666667,0.08333333333,0.5018417941,0.8503401361,0.5,local,0.5
Lightning2,3,LSTM autoencoder,0.5,0.003862061305,0.0001,1.563906532,0,1,1.936021692,0.5490580848,0.5,local,0.5
Lightning2,3,No autoencoder,0.5,0,0.0001,0.1032123841,0.4166666667,0.2083333333,0.1277706886,0.9462323391,0.5,local,0.5
Lightning2,4,1dCNN autoencoder,0.5142857143,0.0003543022613,0.0001,0.4878880773,0.5416666667,0.2916666667,0.5365647715,0.8008895866,0.5,local,0.5
Lightning2,4,LSTM autoencoder,0.5142857143,0.00383760524,0.0001,1.544313805,0.08333333333,1,1.698390312,0.520473574,0.5,local,0.5
Lightning2,4,No autoencoder,0.5142857143,0,0.0001,0.1436489661,0.5,0.3333333333,0.1579808531,0.8782051282,0.5,local,0.5
Lightning2,5,1dCNN autoencoder,0.5,0.0002396138734,0.0001,0.3782367796,0.5416666667,0.125,0.4922263238,0.8348377813,0.5,local,0.5
Lightning2,5,LSTM autoencoder,0.5,0.003876619972,0.0001,1.564624361,0,1,2.036156552,0.4642203035,0.5,local,0.5
Lightning2,5,No autoencoder,0.5,0,0.0001,0.1237829527,0.5416666667,0.1666666667,0.1610875278,0.9068550497,0.5,local,0.5
Lightning2,1,1dCNN autoencoder,0.5,0.0002809189609,0.0001,0.4510936524,1,0.08,0.5459382435,0.7355102041,0.5,global,0.5
Lightning2,1,LSTM autoencoder,0.5,0.003797902726,0.0001,1.549412486,0,1,1.875183848,0.3812872841,0.5,global,0.5
Lightning2,1,No autoencoder,0.5,0,0.0001,0.08067385231,0.96,0.2,0.09763591438,0.9998744113,0.5,global,0.5
Lightning2,2,1dCNN autoencoder,0.6666666667,0.0002591898374,0.0001,0.4310151217,0.7916666667,0.1666666667,0.5381830875,0.7496729461,0.5,global,0.5
Lightning2,2,LSTM autoencoder,0.6666666667,0.003904900281,0.0001,1.568839521,0.125,1,1.958917112,0.5052982732,0.5,global,0.5
Lightning2,2,No autoencoder,0.6666666667,0,0.0001,0.1473326807,0.7083333333,0.3333333333,0.1839656035,0.8717948718,0.5,global,0.5
Lightning2,3,1dCNN autoencoder,0.5,0.0002870762546,0.0001,0.3943133744,0.9583333333,0.08333333333,0.4881361071,0.8168498168,0.5,global,0.5
Lightning2,3,LSTM autoencoder,0.5,0.003862061305,0.0001,1.562465276,0,1,1.934237505,0.5545525903,0.5,global,0.5
Lightning2,3,No autoencoder,0.5,0,0.0001,0.09553414745,0.875,0.2083333333,0.1182654961,0.9281135531,0.5,global,0.5
Lightning2,4,1dCNN autoencoder,0.5142857143,0.0003543022613,0.0001,0.4788299876,0.9166666667,0.25,0.5266029542,0.7534667713,0.5,global,0.5
Lightning2,4,LSTM autoencoder,0.5142857143,0.00383760524,0.0001,1.545784996,0.08333333333,1,1.700008284,0.5559262166,0.5,global,0.5
Lightning2,4,No autoencoder,0.5142857143,0,0.0001,0.1453966095,0.625,0.3333333333,0.1599028592,0.8681972789,0.5,global,0.5
Lightning2,5,1dCNN autoencoder,0.5,0.0002396138734,0.0001,0.3426584019,0.9583333333,0.08333333333,0.4459256597,0.7602694924,0.5,global,0.5
Lightning2,5,LSTM autoencoder,0.5,0.003876619972,0.0001,1.583719544,0,1,2.061006468,0.4466902145,0.5,global,0.5
Lightning2,5,No autoencoder,0.5,0,0.0001,0.1083603246,0.875,0.1666666667,0.141016969,0.9263474621,0.5,global,0.5
Lightning2,1,1dCNN autoencoder,0.5,0.0002809189609,0.0001,0.3063098961,0,0.12,0.3707130121,0.9571742543,0.5,uniform,0.5
Lightning2,1,LSTM autoencoder,0.5,0.003797902726,0.0001,1.554840425,0,1,1.881753037,0.5786499215,0.5,uniform,0.5
Lightning2,1,No autoencoder,0.5,0,0.0001,0.0009949313936,0,0.2,0.001204120463,1,0.5,uniform,0.5
Lightning2,2,1dCNN autoencoder,0.6666666667,0.0002591898374,0.0001,0.2661908731,0.08333333333,0.25,0.3323767978,0.9409994767,0.5,uniform,0.5
Lightning2,2,LSTM autoencoder,0.6666666667,0.003904900281,0.0001,1.559629333,0.125,1,1.947416894,0.5042517007,0.5,uniform,0.5
Lightning2,2,No autoencoder,0.6666666667,0,0.0001,0.003211889064,0.08333333333,0.3333333333,0.004010495888,0.9996729461,0.5,uniform,0.5
Lightning2,3,1dCNN autoencoder,0.5,0.0002870762546,0.0001,0.2700164834,0.08333333333,0.08333333333,0.3342640742,0.9474097331,0.5,uniform,0.5
Lightning2,3,LSTM autoencoder,0.5,0.003862061305,0.0001,1.56674891,0,1,1.939540384,0.5518707483,0.5,uniform,0.5
Lightning2,3,No autoencoder,0.5,0,0.0001,0.001124014163,0.04166666667,0.2083333333,0.001391461547,1,0.5,uniform,0.5
Lightning2,4,1dCNN autoencoder,0.5142857143,0.0003543022613,0.0001,0.296102112,0.08333333333,0.2083333333,0.3256442808,0.9451203558,0.5,uniform,0.5
Lightning2,4,LSTM autoencoder,0.5142857143,0.00383760524,0.0001,1.549096361,0.08333333333,1,1.703650024,0.5678309785,0.5,uniform,0.5
Lightning2,4,No autoencoder,0.5142857143,0,0.0001,0.001442613075,0.08333333333,0.3333333333,0.001586542879,1,0.5,uniform,0.5
Lightning2,5,1dCNN autoencoder,0.5,0.0002396138734,0.0001,0.2221347929,0,0.08333333333,0.2890797468,0.9495028781,0.5,uniform,0.5
Lightning2,5,LSTM autoencoder,0.5,0.003876619972,0.0001,1.567722818,0,1,2.040188795,0.483974359,0.5,uniform,0.5
Lightning2,5,No autoencoder,0.5,0,0.0001,0.0009877006405,0,0.1666666667,0.001285364833,1,0.5,uniform,0.5
Wine,1,1dCNN autoencoder,0.5,0.0003474067198,0.0001,0.549783709,1,1,31.49984026,0.1727982163,1,unconstrained,0.5
Wine,1,LSTM autoencoder,0.5,0.03691378981,0.0001,3.040274395,1,1,174.1924255,0.1516164994,1,unconstrained,0.5
Wine,1,No autoencoder,0.5,0,0.001,0.2373530385,1,1,13.59913485,0.1304347826,1,unconstrained,0.5
Wine,2,1dCNN autoencoder,0.5,0.0003378559777,0.0001,0.4987673003,1,1,23.9075814,0.1901709402,1,unconstrained,0.5
Wine,2,LSTM autoencoder,0.5,0.03700204939,0.0001,3.046240597,1,1,146.016479,0.1520979021,1,unconstrained,0.5
Wine,2,No autoencoder,0.5,0,0.001,0.2032691154,1,1,9.743367138,0.1666666667,1,unconstrained,0.5
Wine,3,1dCNN autoencoder,0.5,0.0003425540926,0.0001,0.5329929731,1,1,17.62931096,0.1895881896,1,unconstrained,0.5
Wine,3,LSTM autoencoder,0.5,0.03666149825,0.0001,3.037676521,1,1,100.4743902,0.1474358974,1,unconstrained,0.5
Wine,3,No autoencoder,0.5,0,0.001,0.2248528444,1,1,7.437247605,0.1462703963,1,unconstrained,0.5
Wine,4,1dCNN autoencoder,0.5,0.0003373234358,0.0001,0.5690884418,1,1,24.97671801,0.1678321678,1,unconstrained,0.5
Wine,4,LSTM autoencoder,0.5,0.03668590263,0.0001,3.027808176,1,1,132.8874485,0.1503496503,1,unconstrained,0.5
Wine,4,No autoencoder,0.5,0,0.001,0.2555093852,1,1,11.21404934,0.1163558664,1,unconstrained,0.5
Wine,5,1dCNN autoencoder,0.5,0.0003337693634,0.0001,0.5707026328,1,1,37.17617927,0.1717171717,1,unconstrained,0.5
Wine,5,LSTM autoencoder,0.5,0.03666474298,0.0001,2.998555803,1,1,195.3291288,0.12004662,1,unconstrained,0.5
Wine,5,No autoencoder,0.5,0,0.001,0.253817909,1,1,16.53396979,0.121017871,1,unconstrained,0.5
Wine,1,1dCNN autoencoder,0.5,0.0003474067198,0.0001,0.6455358993,0.7391304348,1,36.98595898,0.5732069863,0.5,local,0.5
Wine,1,LSTM autoencoder,0.5,0.03691378981,0.0001,2.923538222,1,1,167.5040302,0.07041991825,0.5,local,0.5
Wine,1,No autoencoder,0.5,0,0.001,0.3790950947,0.9565217391,1,21.72024149,0.5927164623,0.5,local,0.5
Wine,2,1dCNN autoencoder,0.5,0.0003378559777,0.0001,0.5929013327,0.8636363636,1,28.41973976,0.5510878011,0.5,local,0.5
Wine,2,LSTM autoencoder,0.5,0.03700204566,0.0001,2.915324871,1,1,139.7412514,0.05866355866,0.5,local,0.5
Wine,2,No autoencoder,0.5,0,0.001,0.3042887428,0.9545454545,1,14.58557505,0.5742035742,0.5,local,0.5
Wine,3,1dCNN autoencoder,0.5,0.0003425540926,0.0001,0.6310142833,0.7727272727,1,20.87147032,0.581002331,0.5,local,0.5
Wine,3,LSTM autoencoder,0.5,0.03666149825,0.0001,2.916809653,1,1,96.47658967,0.07012432012,0.5,local,0.5
Wine,3,No autoencoder,0.5,0,0.001,0.3565934441,0.9090909091,1,11.79470842,0.5924630925,0.5,local,0.5
Wine,4,1dCNN autoencoder,0.5,0.0003373234358,0.0001,0.6692215527,0.6363636364,1,29.37145931,0.6128593629,0.5,local,0.5
Wine,4,LSTM autoencoder,0.5,0.03668590263,0.0001,2.928373587,1,1,128.5233647,0.07867132867,0.5,local,0.5
Wine,4,No autoencoder,0.5,0,0.001,0.4372598388,0.9090909091,1,19.19089352,0.6221833722,0.5,local,0.5
Wine,5,1dCNN autoencoder,0.5,0.0003337693634,0.0001,0.6641571024,0.8181818182,1,43.26390328,0.5751748252,0.5,local,0.5
Wine,5,LSTM autoencoder,0.5,0.03666474298,0.0001,2.90661019,1,1,189.3396934,0.06235431235,0.5,local,0.5
Wine,5,No autoencoder,0.5,0,0.001,0.400869598,0.8636363636,1,26.11307393,0.5852758353,0.5,local,0.5
Wine,1,1dCNN autoencoder,0.5,0.0003474067198,0.0001,0.5487092135,1,1,31.43827708,0.1761426979,0.5,global,0.5
Wine,1,LSTM autoencoder,0.5,0.03691378981,0.0001,3.016406753,1,1,172.8249297,0.1308063917,0.5,global,0.5
Wine,1,No autoencoder,0.5,0,0.001,0.2352948402,1,1,13.48121044,0.1506874768,0.5,global,0.5
