dataset,fold_id,method,classifier_accuracy,autoencoder_loss,best_lr,proximity,validity,lof_score,relative_proximity,compactness,pred_margin_weight,step_weight_type,threshold_tau
TwoLeadECG,1,1dCNN autoencoder,0.9914529914529915,0.00019447326485533267,0.0001,0.21127695917954817,1.0,0.4,1.002959359229219,0.38146341463414635,1.0,unconstrained,0.6
TwoLeadECG,1,LSTM autoencoder,0.9914529914529915,0.004377539269626141,0.0001,0.598685488601706,1.0,1.0,2.842038319557203,0.19,1.0,unconstrained,0.6
TwoLeadECG,1,No autoencoder,0.9914529914529915,0,0.0001,0.08087665695741642,1.0,0.2,0.38393206885222836,0.6407317073170732,1.0,unconstrained,0.6
TwoLeadECG,2,1dCNN autoencoder,0.982905982905983,0.00011862044630106539,0.0001,0.20033357467363058,1.0,0.4,0.7989604043504269,0.37390243902439024,1.0,unconstrained,0.6
TwoLeadECG,2,LSTM autoencoder,0.982905982905983,0.005427480675280094,0.0001,0.8526641060562514,1.0,1.0,3.4005526036244005,0.16463414634146342,1.0,unconstrained,0.6
TwoLeadECG,2,No autoencoder,0.982905982905983,0,0.0001,0.08425480708466404,1.0,0.3,0.33602083348483813,0.6697560975609756,1.0,unconstrained,0.6
TwoLeadECG,3,1dCNN autoencoder,0.9956896551724138,0.0001453538570785895,0.0001,0.19915702501015098,1.0,0.46,0.84631938741543,0.3729268292682927,1.0,unconstrained,0.6
TwoLeadECG,3,LSTM autoencoder,0.9956896551724138,0.004375793971121311,0.0001,0.5798862992387105,1.0,1.0,2.4642315153949097,0.18097560975609756,1.0,unconstrained,0.6
TwoLeadECG,3,No autoencoder,0.9956896551724138,0,0.0001,0.06927589499438716,1.0,0.36,0.29438847568302995,0.8204878048780487,1.0,unconstrained,0.6
TwoLeadECG,4,1dCNN autoencoder,1.0,0.00018063616880681366,0.0001,0.20968202002945482,1.0,0.42,0.8553509793181182,0.39682926829268295,1.0,unconstrained,0.6
TwoLeadECG,4,LSTM autoencoder,1.0,0.004404156934469938,0.0001,0.7048108632074789,1.0,1.0,2.875118534216139,0.174390243902439,1.0,unconstrained,0.6
TwoLeadECG,4,No autoencoder,1.0,0,0.0001,0.07727374398105823,1.0,0.36,0.31522098356592954,0.7297560975609756,1.0,unconstrained,0.6
TwoLeadECG,5,1dCNN autoencoder,0.9956896551724138,8.87543719727546e-05,0.0001,0.20375778037292272,1.0,0.48,0.8175872132717759,0.35073170731707315,1.0,unconstrained,0.6
TwoLeadECG,5,LSTM autoencoder,0.9956896551724138,0.0057897125370800495,0.0001,0.6729885230014103,1.0,1.0,2.700396569287181,0.16634146341463416,1.0,unconstrained,0.6
TwoLeadECG,5,No autoencoder,0.9956896551724138,0,0.0001,0.08840422103752633,1.0,0.24,0.3547258935940895,0.5765853658536585,1.0,unconstrained,0.6
TwoLeadECG,1,1dCNN autoencoder,0.9914529914529915,0.00019447326485533267,0.0001,0.25177527649776543,1.0,0.56,1.195210168522733,0.31853658536585366,1.0,unconstrained,0.7
TwoLeadECG,1,LSTM autoencoder,0.9914529914529915,0.004377539269626141,0.0001,0.5832156933647229,1.0,1.0,2.768601178192885,0.19878048780487806,1.0,unconstrained,0.7
TwoLeadECG,1,No autoencoder,0.9914529914529915,0,0.0001,0.0908914188297848,1.0,0.2,0.4314734533427531,0.5129268292682927,1.0,unconstrained,0.7
TwoLeadECG,2,1dCNN autoencoder,0.982905982905983,0.00011862044630106539,0.0001,0.2676520999099266,1.0,0.36,1.0674368004347476,0.21804878048780488,1.0,unconstrained,0.7
TwoLeadECG,2,LSTM autoencoder,0.982905982905983,0.005427480675280094,0.0001,0.8420709175646269,1.0,1.0,3.3583053758473453,0.1721951219512195,1.0,unconstrained,0.7
TwoLeadECG,2,No autoencoder,0.982905982905983,0,0.0001,0.09139440373108343,1.0,0.3,0.3644946179356729,0.6090243902439024,1.0,unconstrained,0.7
TwoLeadECG,3,1dCNN autoencoder,0.9956896551724138,0.0001453538570785895,0.0001,0.23727842860212525,1.0,0.5,1.0083166000858426,0.27634146341463417,1.0,unconstrained,0.7
TwoLeadECG,3,LSTM autoencoder,0.9956896551724138,0.004375793971121311,0.0001,0.5913268879726364,1.0,1.0,2.512848389685307,0.17853658536585365,1.0,unconstrained,0.7
TwoLeadECG,3,No autoencoder,0.9956896551724138,0,0.0001,0.07731519723124043,1.0,0.38,0.3285515555141047,0.7468292682926829,1.0,unconstrained,0.7
TwoLeadECG,4,1dCNN autoencoder,1.0,0.00018063616880681366,0.0001,0.24922445758428474,1.0,0.48,1.0166555236104617,0.2819512195121951,1.0,unconstrained,0.7
TwoLeadECG,4,LSTM autoencoder,1.0,0.004404156934469938,0.0001,0.6902986092301202,1.0,1.0,2.8159190346600806,0.1797560975609756,1.0,unconstrained,0.7
TwoLeadECG,4,No autoencoder,1.0,0,0.0001,0.08501272272766855,1.0,0.36,0.34679041927102894,0.6758536585365854,1.0,unconstrained,0.7
TwoLeadECG,5,1dCNN autoencoder,0.9956896551724138,8.87543719727546e-05,0.0001,0.26052144687915624,1.0,0.62,1.0453539656823116,0.2780487804878049,1.0,unconstrained,0.7
TwoLeadECG,5,LSTM autoencoder,0.9956896551724138,0.0057897125370800495,0.0001,0.6778271121574718,1.0,1.0,2.7198116248351507,0.15951219512195122,1.0,unconstrained,0.7
TwoLeadECG,5,No autoencoder,0.9956896551724138,0,0.0001,0.09982288413625395,1.0,0.24,0.40054379033938886,0.48365853658536584,1.0,unconstrained,0.7
TwoLeadECG,1,1dCNN autoencoder,0.9914529914529915,0.00019447326485533267,0.0001,0.31388601970101676,1.0,0.7,1.4900579902932274,0.22121951219512195,1.0,unconstrained,0.8
